approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
09402,SARL ORALINFO,Rue Chegnoune Taieb,Guerouaou,00929,Blida,Algeria,third-country,FFP,PP,,,PP - Processing Plant,19/04/2022,
46465,SARL PESCADO PECHE DE BENI SAF,Z.A Ain Larebaa,Beni Saf,,Aïn Témouchent,Algeria,third-country,FFP,PP,,,PP - Processing Plant,25/01/2024,
13418,SARL PISMARINE,N°01 Quartier Chefak Partie 31 Lotissement 08,Ghazaouet,13402,Tlemcen,Algeria,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
35421,SARL SALMA LILTASDIR,CITE MRACHDA,Legata,16007,Boumerdès,Algeria,third-country,FFP,PP,,,PP - Processing Plant,15/01/2024,
164102,SARL SELECT FISH,"113 Cité cadat, les Sources",Bir Mourad Rais,16007,Algiers,Algeria,third-country,FFP,PP,,,PP - Processing Plant,30/05/2024,
42430,SARL SIRINOU SEA FOOD,122 RUE EL ZAOUIA,Bouharoun,42009,Tipaza,Algeria,third-country,FFP,PP,,,PP - Processing Plant,13/10/2025,
31462,Sarl AGROTRADE IMPEX,Route Nationale N°38,Hassi Ameur,,Oran,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
31458,Sarl Aquapark Peche,Cap Falcon,Ain El Turk,,Oran,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
46 4 55,Sarl Bab El Fath,"No 8, Rue Boukordan",Beni Saf,,Aïn Témouchent,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
35409,Sarl Bordj Menaiel Poissonnerie Exploité Par BOULIFA Hocine,,Bordj Menaiel,16007,Boumerdès,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
36 4 34,Sarl Cap Cigleb Fish,Cite Guamar Laid,El Kala,36002,El Taref,Algeria,third-country,FFP,PP PP,,,PP - Processing Plant | PP - Processing Plant,,
23438,Sarl Cap De Garde,"N° 17, Rue Habache Cherif",Annaba,23000,Annaba,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
18405,Sarl DISPROMAR,"Port de peche, Boudis",Jijel,18000,Jijel,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
46427,Sarl El Fadl,"N° 59, Rue Belhocine Said Hammam Bouhdjar",Hammam Bou Hadjar,46200,Aïn Témouchent,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
13417,Sarl Es-Saada,"65, rue Colonel Lotfi",Maghnia,13300,Tlemcen,Algeria,third-country,FFP,FV,,,FV - Factory Vessel,,
31428,Sarl Eximer,"Cooperative Immobiliere El Fadjr, Ain El Turk",Ain El Turk,,Oran,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
23436,Sarl Finta Pêche,"N° 69, Rue Mokhtari Brahim",Annaba,23016,Annaba,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
27416,Sarl MOSTAPESCA,25 et 26 Chemins des cretes Ilots33 Section 37,Mazagran,27120,Mostaganem,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
16404,Sarl Muskaten,"01, Quai d’Arcachon port d’Alger",Algiers Centre,16004,Algiers,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
36431,Sarl Muskaten,Sidi M'Barek,Ben M'Hidi,,El Taref,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
23445,Sarl NASTORMARE,Zone Industrielle Sidi Salem,El Bouni,23000,Annaba,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
31446,Sarl Rafexport,"27, Avenue Chakib Arslane",Oran,31009,Oran,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
46418,Sarl Sexim Trading,"N°10, coopérative El Mostaqba,l Beni Saf",Ain Temouchent,46000,Aïn Témouchent,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
13416,Sarl Zahra Agroal Imp-Exp,Rue Chibane Amar,Ghazaouet,13002,Tlemcen,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
16451,Tinaghi Al 238 (Eurl Alespa Pêche),"03, Rue Khelifa Boukhalfa",Algiers,16007,Algiers,Algeria,third-country,FFP,FV,,,FV - Factory Vessel,,
09401,VEGE FISH,Hai Sidi Hamad,Meftah,16007,Blida,Algeria,third-country,FFP,PP,,,PP - Processing Plant,,
