approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
2016/NDB,ARZAK 3,Nouadhibou,Nouadhibou,,Dakhlet Nouadhibou; 8691427	01/07/2022,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02125,AST FRIGO,"Zone industrielle, Nouadhibou, Mauritanie.",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,08/09/2022,
02.153,ATAC SEAFOOD SA,"Bountiya, Nouadhibou - Mauritanie",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,16/07/2026,
01076,ATLAS FISH,Plage de pêcheurs N,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,11/01/2024,
02120,ATLAS T.S PECHE SARL,Nouadhibou - Mauritanie,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,14/04/2023,
2014/NDB,ATOUMAY,,Nouadhibou,,Dakhlet Nouadhibou; 8979130,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02.108,ATYFEN HCH,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.126,ATYFEN PCH,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.018,Afri Fish,,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.010,Al Aich Pêche,"10, Rue Plage des pêcheurs",Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
617,Al Valah (Copam SA),,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
604,Anajim (M L O Louleida),,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02.006,Areca Frigo,ZONE ARTISANALE ET COMMERCIALE LOT N° 64-66 BP:551 Nouadhibou Mauritanie,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
623,Arpeco IV (Arpeco),,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02.124,BEST FRIGO,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
655/NDB,Babel Khair 2,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
656/NDB,Babel Khair 3,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02.095,C.E.P.P. Sarl,Dakhlet Nouadhibou- Nouadhibou(MR),Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.027,C.I.F (ex-MICPM),,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.037,C.P.M - Sarl,PLAGE DES PECHEURS DE NOUAKCHOTT,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.107,CAP BLANC PELAGIQUE Sarl,-,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.073,CAP TIMIRIS,"Plage de pêcheurs, Nouakchott, Mauritanie.",Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,08/12/2022,
02.112,COMAVIP SA,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.056,COMEP SA,Plage des pêcheurs BP3221 TEL 0022222100101,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02 147,CONTINENTAL SARL,"Zone Bountiya, Nouadhibou, Mauritanie",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,04/11/2024,
02.066,COSM FRIGO,Zone Industrielle Ext RN°67NDB,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.005,CPAA,BOULEVARD MARITIME SIGP BP: 238 NOUADHIBOU MAURITANIE,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
2007/NDB,CPMC-22,TEL : 22078691,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2008/NDB,CPMC-23,TEL : 22078691,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2009/NDB,CPMC-24,TEL : 22078691,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2010/NDB,CPMC-25,TEL : 22078691,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2011/NDB,CPMC-26,TEL : 22078691,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02.051,Cas Et Fils,THARCA Nouadhibou- Mauritanie P20,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
619,Chor (Copam SA),,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02.011,Cofrima,ZONE PORTUAIRE TEL:+222 49 08 68 22,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.034,Comauripeche Sarl,ZONE PORTUAIRE BP:338 TEL:+222 45745878,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02 143,DAHI FRIGO,"Zone industrielle, Nouadhibou - Mauritanie",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,04/10/2023,
1058/NDB,DAR SALAM 1,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02.123,DELICES DE L’OCEAN MAURITANIE SARL,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.055,DELTA FISH RIM Sarl,46PLAGE DES PECHEURS BP 1782 TEL 0022245242515,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.152,DEWLA SEAFOOD SARL,"Zone industrielle, Nouadhibou - Mauritanie",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,10/07/2025,
02 141,E.L.M.P FRIGO SARL,"Zone industrielle, Nouadhibou - Mauritanie",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,09/06/2023,
02.111,EFRINORD ZFN Sarl,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.134,ENEJAH PECHE ARTISANALE (EPA) SARL,"Nouadhibou, Mauritanie.",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,08/12/2022,
02.106,ETS ASMA Sarl,-,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.091,ETS BOULLAH OULD SIDATY,Avenue Boulevard Maritime BP: 238 TEL: +222 45 74 42 00,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.023,ETS Frigocam,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.049 CH,ETS OMAURCI Sa,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.150,ETS SBM,"Zone industrielle, Nouadhibou - Mauritanie",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,25/07/2025,
02.105,ETS TAMWIN Sarl,ZONE PORT ARTISANAL LOT S 22 TEL: +222 46416314,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.104,ETS TRADING MAURITANIA,-,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
611,El Ghalem (Specoma),,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02.040,Elabore Cap Blanc,ZONE PORT ARTISANAL LOT N°23 TEL:+222 22363537BP:1183 Nouadhibou Mauritanie,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
661,Ennajah 2 (Mauripeco),,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
660,Ennajah 3 (Mauripeco),,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
01.044,Ets AOMS,,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.043,Ets HKMC SARL,,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.009,Ets Mokamed Ould Batta,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02098,Excellence Fish Pour Les Industries De La Peche Sarl,Zone industrielle la charka rue No 02 Tet:0022236232221 Nouadhibou Mauritanie,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
2121/NDB,FABIRMA-1,Port Autonome de Nouadhibou (PAN),Nouadhibou,,Dakhlet Nouadhibou; 8858142	12/08/2026,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
01 074,FISH EXPRESS,"Plage de pêcheurs, Nouakchott - Mauritanie",Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,05/12/2023,
02.110,FRIGO NOIMAR Sarl,Zone Industrielle Ext RN° 5 LOT N°240 BP 388,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02099,FRIOMAR,Mauritanie-Dakhlet Nouadhibou-ZONE ZAC PB 328,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
1044/NDB,FU YUANYU 9507,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1042/NDB,FU YUANYU 9508,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1045/NDB,FU YUANYU 9509,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1043/NDB,FU YUANYU 9510,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1046/NDB,FU YUANYU 9511,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02.048,Fleur D'Atlantique,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.033,Fleur De Mer,,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.024,Friad,ZONE ARTISANALE LOT N° 132 BP:230 TEL: +222 45746800,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
809/NDB,Fu Yuan Yu 809,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
810/NDB,Fu Yuan Yu 810,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
811/NDB,Fu Yuan Yu 811,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
812/NDB,Fu Yuan Yu 812,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
813/NDB,Fu Yuan Yu 813,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
967/NDB,Fu Yuan Yu 967,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
968/NDB,Fu Yuan Yu 968,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
969/NDB,Fu Yuan Yu 969,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
970/NDB,Fu Yuan Yu 970,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
971/NDB,Fu Yuan Yu 971,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
01.086,GEL FISH SARL,"Zone Marché au Poisson, Nouakchott, Mauritanie",Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,26/01/2026,
02.122,GOLDEN FISH FRIGO,ZONE PORTUAIRE NOUADHIBOU,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.068,HONG DONG International Fishery Developpment CO,B.P.: 999 Tél : +222 32 77 70 90,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
861,Himapeche IV (Himapeche S.A.),,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
862,Himapeche V (Himapeche S.A.),,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
01.015,I.T.P Sa,30 Marché des pecheurs,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.023,IGP Sarl,PLAGE DES PECHEURS,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.109,IMPULSO PESCA Sarl,ZONE INDUSTRIELLE CHARKA Tél +222 46787908 NOUADHIBOU MAURITANIE,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.050,INCHIRI ENTREPRENARIAT,,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.064,INTERPESCA Sarl,.ZONE INDUSTRIELLE EX R ILOT 94 ET 95 BP:279 TEL:+22236368910,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.021,IPEX SARL,,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.029,IPM SARL,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,30/05/2024,
1193/NDB,ISMAIL 15,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1191/NDB,ISMAIL12,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1192/NDB,ISMAIL14,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1194/NDB,ISMAIL16,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1195/NDB,ISMAIL17,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
01.028,Iwik Industries,,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
1073/NDB,JIN SHENG SHUI 10,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1075/NDB,JIN SHENG SHUI 12,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1072/NDB,JIN SHENG SHUI 9,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1074/NDB,JIN SHUI 11,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
01.045,JIN ZHUANG FISHING COMPANY,,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
2042/NDB,KARAMA (EX- ORIONE Q),Nouadhibou,Nouadhibou,,Dakhlet Nouadhibou; 8979128	28/03/2023,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02017,KP SERVICES,ILOT 22 ZONE ZAC PORT ARTISANAL NOUADHIBOU MAURITANIE,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,05/09/2022,
939/NDB,Kamour II,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
01.058,LES FRIGOS DU NORD Sarl,,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,19/06/2025,
610/NDB,LIMBAREK-2,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
01.057,LORPEX FISH Sarl,-,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.042,Leader Fish,PLAGE DES PECHEURS,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
615,Limbarek 1,,Nouadhibou,,Dakhlet Nouadhibou; 8615435,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
01.061,M.F.C Sarl,.PLAGE DES PECHEURS NOUAKCHOTT,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.073,M.F.I FRIGO,ZONE INDUSTIELLE LOTS N° 100 ET 101 TEL:+22236360094,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
574,MACCOP-1,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
576,MACCOP-2,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
602,MACCOP-3,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02135,MAR FRIGO,"Zone industriel, Nouadhibou, Mauritanie",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,08/09/2022,
02042,MARVIVA FRIGO SARL,ANCEINTE DU PORT ARTISANAL DE NOUADHIBOU BP:1175 TEL: +22245747449/45749936 Nouadhibou,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,25/11/2024,
02 146,MAURAVID FRIGO,"Zone industrielle, Nouadhibou - Mauritanie",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,04/07/2024,
02138,MAURI FRIGO,"Nouadhibou, Mauritanie.",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,28/03/2023,
588,MAURICAP-1,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
01.081,MAURICONSERV,"PLAGE DE PECHEURS, NOUAKCHOTT - MAURITANIE",Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,07/02/2025,
02.113,MAURITANIA PECHE SARL,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.127,MAURITANIA SEA FOOD SARL,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.128,MAURITANIA SEA FOOD SARL (HCH),,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01 022,MAURITANIAN FROZEN SEA FOODS SA,PLAGE DES PECHEURS NOUAKCHOTT,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,31/07/2025,
01.062,MAURITANIAN PELAGIC FRIGO SARL,,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
2052/NDB,MERZOUGH (EX Stella Maris),Nouadhibou,Nouadhibou,,Dakhlet Nouadhibou; 8880602	28/03/2023,Mauritania,third-country,FFP,FV,,,FV - Factory Vessel,,
927/NDB,MESSOUD 3,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02 136,MFM SEA FOOD,"EL BOUNTIYA, NOUADHIBOU, MAURITANIE",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,23/06/2023,
01.011,MFT Sarl,"Zone Warf, Nouakchott, Mauritanie",Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,05/09/2022,
02137,MIMI PECHE,NOUADHIBOU,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,28/03/2023,
02079,MK FISH Sarl,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.054,MMOA Pêche,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.151,MS FRIGO,"Zone industrielle, Nouadhibou Mauritanie",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,07/02/2025,
02.089,MT AKDENIZ,RUE N° 02 ZONE INDUSTRIELLE CHARKA TEL:+222 45 74 50 34,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
01.030,Mauri Pesca,,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.121,Mauritanienne DES Produits Halieutiques (MPH),,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.028,May-Pêche,RUE N° 02 ZONE INDUSTRIELLE CHARKA TEL:+222 45745922 .,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
632,Messoud 1(Mizane SA),,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
603/NDB,Messoud 4,-,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
01.059,NORD FISH,.498 PLAGE DES PECHEURS BP:382 MARCHE DE POISSON 51-52 SEBKHA ZONE INDUSTRIELLE- NOUAKCHOTT-MAURITANIE,Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02.007,Namia Fisheries,ZONE CHARKA LOT N° 9 BP:19 TEL:+22245745975 NOUADHIBOU MAURITANIE,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
1059/NDB,OCEAN 1,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
02.090,OCEAN PECHE,,Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
02 101,OROMAR FRIGO (EX AG SARL),"Bountiya, Nouadhibou - Mauritanie",Nouadhibou,,Dakhlet Nouadhibou,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,02/03/2026,
01.040,Ocean Fish,"22,plage des pêcheurs BP 2325 TEL 0022222306756",Nouakchott,,Nouakchott,Mauritania,third-country,FFP,PP,,,PP - Processing Plant,,
