approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
99370,B/P BELLE RIVE (PESQUERA FINISTERRE S.A.),"BARRIO LA ENSENADITA, CALLE 4, EDIFICIO IBEROPESCA,REF. ATRÁS DE LA GUARDERÍA CASA CUNA",Manta,,Manabí; 9679622	24/09/2024,Ecuador,third-country,FFP,ZV ZVB,,,ZV - Freezer Vessel | ZVB - Freezer vessel freezing tuna in brine at -18°C,,
100591,B/P BELOUVE (BELOUVE S.A.S.),CALLE 4TTA BARRIO LA ENSENADITA-MANTA,Manta,,Manabí; 9653848	20/01/2025,Ecuador,third-country,FFP,ZV ZVB,,,ZV - Freezer Vessel | ZVB - Freezer vessel freezing tuna in brine at -18°C,,
B/P 8608,B/P BERNARDITA B. (B & B TUNE_SUPPLIERS S.A.),AV. 113 SN Y CALLE 304,Manta,130312,Manabí; 7015133,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
INP-017-10,B/P BETTY ELIZABETH (PESDEL S.A.),,Jaramijó,,Manabí; 6924363,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
INP-014-10,B/P CAP. BERNY B (DANIEL ROBERTO BUEHS BOWEN),CALLE AV 113 S/N CALLE 304,Manta,130312,Manabí; 7826702,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-5809,B/P CAP. DANNY B (B & B TUNE SUPPLIERS S.A.),,Manta,130312,Manabí; 7015121	14/03/2022,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
DGPE-002/2002,B/P CHARO (CONSERVAS ISABEL ECUATORIANA S.A),,Manta,130202,Manabí; 8107646	25/07/2023,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
99398,B/P CHASCA (PUERTOMAR S.A.),VIA MANTA ROCAFUERTE DIAGONAL A LA EMPRESA TADEL,Jaramijó,,Manabí; 7369651	20/06/2025,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-1831,B/P CHIARA (ELVAYKA KYOEI S.A.),BARRIO LA ENSENADITA CALLE 4 S/N EDIFICIO IBEROPESCA S.A.,Manta,,Manabí; 8029038	31/07/2023,Ecuador,third-country,FFP,ZV ZVB,,,ZV - Freezer Vessel | ZVB - Freezer vessel freezing tuna in brine at -18°C,,
BP-4418,B/P CLAUDIA L (FOLITOP S.A.),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-6127,B/P COSMOS (POLARISPESCA S.A.),Calle M3 y Av. 24 Edificio FORTALEZA Piso5 C Barrio Murciélago,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
INP-012-10,B/P Cap. Tino B (B&B TUNE_SUPPLIERS S.A.),AV. 113 SN Y CALLE 304,Manta,,Manabí; 7025267	22/09/2023,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-117,B/P Carmen D (Xuk S.A.),,Manta,130202,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
98267,B/P DALMACIA C (PESCIMERA S.A.),"JESUS DE NAZARET, CALLE PRINCIPAL VIA SAN MATEO A 200METROS DE LA FABRICA AGROL",Manta,,Manabí; 8908662	26/09/2024,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-120,B/P DOMENICA L (LUMITOP S.A.),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
104926,B/P DON ANTONIO (LOGISTICA INTERNACIONAL LOGISINSA S.A.),"AVENIDA SEGUNDA, CALLES 11 Y 12",Manta,,Manabí; 8647969	25/06/2026,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
208,B/P DON BARTOLO,BARRIO LA ENSENADITA CALLE 4,Manta,130202,Manabí; 7005839	23/06/2026,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
79576,B/P DON F (ELVAYKA KYOEI S.A.),CALLE 4TA BARRIO ''LA ENSENADITA'' MANTA-MANABI,Manta,,Manabí; 8921406	18/07/2023,Ecuador,third-country,FFP,ZV ZVB,,,ZV - Freezer Vessel | ZVB - Freezer vessel freezing tuna in brine at -18°C,,
62651,B/P DON IGILIO (ELVAYKA KYOEI S.A.),MANABI - MANTA - CALLE 4TA BARRIO LA ENSENADITA,Manta,,Manabí; 8717087	31/07/2023,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
INP-029-11,B/P DOÑA MARUJA (PESQUERA DOÑAMARUJA S.A.),CALLE 4TA BARRIO ''LA ENSENADITA'',Manta,130202,Manabí; 8502262	29/04/2026,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-1439,B/P DOÑA NANCY(ALETAMARILLA S.A),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
INP-005-09,B/P DOÑA ROGE (PESQUERA DOÑAROGE S.A.),BARRIO LA ENSENADITA CALLE 4 (MANABI-MANTA),Manta,,Manabí; 7005279	31/07/2023,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-184,B/P DOÑA TULA (PACIFIC TUNA S.A.),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-211,B/P DRENNEC (NEGOCIOS INDUSTRIALES REAL NIRSA. S.A.),,Posorja,,Guayas,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
INP-033-11,B/P Don Alvaro (Geopaxi S.A.),,Manta,130202,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1523,B/P EASTERN PACIFIC (FISHECUADOR S.A.),NUMA POMPILLO LLONA NO. 4 BARRIO LAS PEÑAS. MZ 56 EDF. BARLOVENTO PISO 4 OFICINA 401,Guayaquil,090513,Guayas; 6602240	29/08/2024,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-2033,B/P EL CONDE (B & B TUNE_SUPPLIERS S.A),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
83005,B/P EL MARQUEZ (NIRSA S.A.),AV. CARLOS LUIS PLAZA DAÑIN S/N AV. DEMOCRACIA,Guayaquil,,Guayas; 7515652	10/06/2024,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-213,B/P ELIZABETH F (NEGOCIOS INDUSTRIALES REAL NIRSA S.A.),"DEMOCRACIA CDLA LA ATARAZANA - MALECÓN S/N. BARRIO JESUS DEL GRAN PODER, PARROQUIA POSORJA",Posorja,,Guayas,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
79840,B/P EMILIO (MOLLITIAM S.A.),VIA JARAMIJO - ROCAFUERTE - JARAMIJO,Jaramijó,,Manabí; 7235628	10/06/2024,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
INP-031-11,B/P Eileen Marie (Geopaxi S.A.),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-215,B/P FIORELLA L (ARMADOR ANILISA S.A.),"URBANIZACION RIO GRANDE AV. SAMBORONDON, SOLAR A2, BLOQUE B OF. 1 KM 0.5 - GUAYAS",Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-216,B/P GABRIELA A (NEGOCIOS INDUSTRIALES REAL NIRSA. S.A..),"DEMOCRACIA CDLA LA ATARAZANA - MALECÓN S/N. BARRIO JESUS DEL GRAN PODER, PARROQUIA POSORJA",Posorja,,Guayas,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-5808,B/P GIULIETTA (ELVAYKA KYOEI S.A.),,Manta,130312,Manabí; 8210481	01/06/2026,Ecuador,third-country,FFP,ZV ZVB,,,ZV - Freezer Vessel | ZVB - Freezer vessel freezing tuna in brine at -18°C,,
BP-219,B/P GLORIA A . (NEGOCIOS INDUSTRIALES REAL NIRSA. S.A..),,Posorja,,Guayas,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-1453,B/P GLORIA C (PESCIMERA S.A.),Jesus de Nazaret Calle Principal S/N Via San Mateo,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-71,B/P GOLD TUNA (GEOPAXI S.A.),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
104966,B/P GURIA (NIRSA S.A.),MALECÓN CARLOS BAIDAL Y AV. CARLOS JULIO CARVAJAL,Posorja,,Guayas; 9758351	19/05/2026,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
99383,B/P JO LINDA (LOGISTICA INTERNACIONAL LOGISINSA S.A.),"MANTA, AV. 2 NÚMERO: S/N INTERSECCIÓN: CALLE 11 Y 12 EDIFICIO: BANCO PICHINCHA NÚMERO DE OFICINA: 901 NÚMERO DE PISO: 9 REFERENCIA: DIAGONAL AL BANCO DEL BANK",Manta,,Manabí; 7202293	14/10/2024,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-7551,B/P JORGE MARIO (TUNAQUICK S.A.),Km 8 1/2 Via Manta Montecristi,Montecristi,,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-2315,B/P JULIA D (DELIPESCA S.A ),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
6649,B/P Jocay,,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-2280,B/P KILLA (INDUSTRIA ATUNERA S.A. INDUATUN),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
64997,B/P LIZANNY Z (CORPFISHTUNA S.A.),COOP. CERRO SANTA ANA S/N Y NUMA POMPILIO LLONA -EDIFICIO BARLOVENTO PISO 4 OFIC 401 - BARRIO LAS PEÑAS,Guayaquil,090707,Guayas; 7311745	03/02/2022,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP -1452,B/P LIZI (PESDEL S.A.),"JARAMIJO, KILOMETRO 5 1/2 VIA MANTA ROCAFUERTE",Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-227,B/P MALULA (ARMADOR ANILISA S.A.),"URBANIZACION RIO GRANDE AV. SAMBORONDON, SOLAR A2, BLOQUE B OF. 1 KM 0.5 - GUAYAS",Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
7963,B/P MARIA DE GRACIA (ATUN TROPICAL ATUNTRO S.A.),"LAS LOJAS, BAQUERIZO MORENO, CDLA. MATICES SOLAR 4 MZ 6 CONJUNTO AQUAMARINA",Guayaquil,090707,Guayas; 7369754	29/03/2022,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-233,B/P MARIA DEL MAR A. (NEGOCIOS INDUSTRIALES REAL NIRSA. S.A.)),,Posorja,,Guayas,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
79343,B/P MARIA EULOGIA (NEGOCIOS INDUSTRIALES REAL NIRSA S.A.),AV. CARLOS LUIS PLAZA DAÑIN Y AV DEMOCRACIA,Guayaquil,090306,Guayas; 8003254	26/05/2023,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1438,B/P MARIA FATIMA (ATUN TROPICAL ATUNTRO S.A.),"LAS LOJAS, BAQUERIZO MORENO, CDLA. MATICES SOLAR 4 MZ 6 CONJUNTO AQUAMARINA",Guayas,,Guayas; 7325198	29/03/2022,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
103926,B/P MARIA JOSE J (SENZER S.A.),"AV. PRINCIPAL VÍA DAULE KM 7.5, EDIFICIO FEHIERRO",Guayaquil,090513,Guayas; 7403639	07/04/2025,Ecuador,third-country,FFP,ZV ZVB,,,ZV - Freezer Vessel | ZVB - Freezer vessel freezing tuna in brine at -18°C,,
BP-3752,B/P MARY LYNN (INDUSTRIAS DE PRODUCTOS DEL MAR S.A.),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-236,"B/P MILAGROS ""A"". (NEGOCIOS INDUSTRIALES REAL NIRSA. S.A.))",,Posorja,,Guayas,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-237,B/P MILENA A (NEGOCIOS INDUSTRIALES REAL NIRSA. S.A.)),,Posorja,,Guayas,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-24889,B/P NATALY (SENZER S.A.),KM 7.5 VIA A DAULE-EDIFICIO FEHIERRO,Guayaquil,090513,Guayas; 8113401	18/06/2026,Ecuador,third-country,FFP,ZV ZVB,,,ZV - Freezer Vessel | ZVB - Freezer vessel freezing tuna in brine at -18°C,,
96230,B/P OCEAN LADY (CAJON EC S.A.),BARRIO URIÑA - CALLE 27 Y AVENIDA FLAVIO REYES,Manta,,Manabí; 7927817	11/09/2024,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
INP-032-11,B/P PACIFIC TUNA (PESCAPECES S.A.),"Calle 17 y Av. 37, Ciudadela Las Acacias",Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
67509,B/P PERLA DEL MAR (CAPIFISH S.A.),CIUDADELA UNIVERSITARIA CALLE U7,Manta,,Manabí; 7360277	24/02/2022,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
INP-010-10,B/P Panchito L (Magrisacorp S.A.),,Manta,130202,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-244,B/P RAFA A (NEGOCIOS INDUSTRIALES REAL NIRSA. S.A.),"AV. C.L.PLAZA DAÑÍN Y AV. DEMOCRACIA CDLA LA ATARAZANA - MALECÓN S/N. BARRIO JESUS DEL GRAN PODER, PARROQUIA POSORJA",Posorja,,Guayas,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
86113,B/P RIA DE ALDAN (ALDAN PACIFIC ECUADOR S.A.S.),BARRIO LA ENSENADITA - CALLE 4TA - CANTON MANTA,Manta,,Manabí; 9476238	18/06/2024,Ecuador,third-country,FFP,ZV ZVB,,,ZV - Freezer Vessel | ZVB - Freezer vessel freezing tuna in brine at -18°C,,
BP-2593,B/P RICKY A ( (NEGOCIOS INDUSTRIALES REAL NIRSA. S.A.)),,Posorja,,Guayas,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
INP-006-09,B/P ROCIO (PESQUERAROCIO S.A),BARRIO LA ENSENADITA CALLE 4 (MANABI-MANTA),Manta,,Manabí; 7367495	31/07/2023,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-250,B/P ROSA F (NEGOCIOS INDUSTRIALES REAL NIRSA. S.A),"DEMOCRACIA CDLA LA ATARAZANA - MALECÓN S/N. BARRIO JESUS DEL GRAN PODER, PARROQUIA POSORJA",Posorja,,Guayas,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
DGPE 01/2006,B/P Rossana L (Delfitec S.A.),,Manta,130202,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
DGPE-001/2002,B/P SAN ANDRES (CONSERVAS ISABEL ECUATORIANA S.A),MANTA-PARROQUIA LOS ESTEROS CALLE 125 SN Y AV 103,Manta,130312,Manabí; 8909252	25/07/2023,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-2316,B/P SANSUN RANGER (BIGTUNA S.A.),CIUDADELA UNIVERSITARIA CALLE U7 INTERSECCION U2 - MANTA,Manta,130202,Manabí; 7120201	14/07/2026,Ecuador,third-country,FFP,ZVB ZV,,,ZVB - Freezer vessel freezing tuna in brine at -18°C | ZV - Freezer Vessel,,
INP-015-10,"B/P Southern Queen (Manacripex Cia. Ltda. Manabita De Cria, Pesca Y Exportacion",,Manta,130202,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-3993,B/P TUNA I (TUNAEXPORT S.A),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-4328,B/P VICTORIA DEL MAR (BRISATUN S.A),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-265,B/P YOLANDA L. (INDUSTRIAS Y FRIGORIFICOS INFRIPESCA S.A.),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
INP-024-10,B/P Yara (Polarispesca S.A.),Barrio Murciélago Calle M3 y Av. 24 / Edificio FORTALEZA Piso 5C,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1448,B/P-MARTINA C (PESDEL S.A.),KM 5 1/2 DE LA VIA MANTA - ROCAFUERTE – JARAMIJO,Manta,130202,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-238,B/P. MIRY ANN D. (ARMADOR AGROL S.A),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-247,B/P. ROBERTO A.(NEGOCIOS INDUSTRIALES REAL NIRSA. S.A.),,Posorja,,Guayas,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-264,B/P. VIA SIMOUN. (NEGOCIOS INDUSTRIALES REAL NIRSA. S.A. ),,Posorja,,Guayas,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
104446,BGR EXPORT SHRIMP S.A.,"Puerto Jelí (Carretera Antigua a Puerto Jelí), Parroquia y Cantón Santa Rosa, Provincia El Oro",Puerto Jeli,,El Oro,Ecuador,third-country,FFP,PP,,,PP - Processing Plant,07/07/2025,
104525,BLUE-TRADING S.A.,"Urbanización mar abierto, Parroquia y Cantón Jaramijó de la Provincia de Manabí",Jaramijó,,Manabí,Ecuador,third-country,FFP,PP,,,PP - Processing Plant,18/09/2025,
65314,BONIECUADOR S.A.,"PARROQUIA MANTA, AVENIDA 33 CALLE 10 BARRIO SANTA MARTHA MZ Ñ LOTE 2A",Manta,,Manabí,Ecuador,third-country,FFP,PP,,,PP - Processing Plant,10/05/2023,
BP-5470,BP ALDO (GRUPO DEGFER CIA. LTDA),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-79461,BP ALEJANDRA (TUNALAND S.A.),KM 8.5 VÍA MANTA MONTECRISTI,Manta,,Manabí; 8716277	18/10/2023,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-1559,BP ANDREA,CALLE 28 Y AVENIDA FLAVIO REYES,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
8187,BP CONNIE JEAN TWO (INTELPESCA S.A.),URDESA CENTRAR V.E. ESTRADA Y CIRCUNVALACION NORTE,Guayaquil,090513,Guayas; 6707038	08/08/2023,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-2281,BP DON MARIO (GRUPO DEGFER CIA. LTDA),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP 249,BP DOÑA CHULE (FISHECUADOR S.A.),NUMA POMPILLO LLONA NO. 4 BARRIO LAS PEÑAS. MZ 56 EDF. BARLOVENTO PISO4 OF 401,Guayaquil,090513,Guayas; 7369663	18/07/2023,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-2822,BP GINO D (GRUPO DEGFER CIA. LTDA),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-2282,BP LUCIA T (GRUPO DEGFER CIA. LTDA),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-79438,BP PS-1 (TUNALAND S.A.),KM 8.5 VÍA MANTA MONTECRISTI,Manta,,Manabí; 9719082	18/10/2023,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-6374,BP- ANTONIO H (PACIFICTUNA S.A.),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-6791,BP- MILENKA C (PESDEL S.A.),KM 5 1/2 VIA MANTA - ROCAFUERTE EDIFICIO PARQUE DEL ATUN,Jaramijó,,Manabí; 8669606	09/02/2023,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-2311,BP- NORTH QUEEN (SHELLFISH S.A. ),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-6773,BP-DIANA MARIA (FISHCORP S.A),,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
6379,BP-FUJI (MEGAOCEAN),AVENIDA 4 DE NOVIEMBRE Y CALLE J 8 S/N,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
BP-7148,BP-JOSELITO (GRUPO DEGFER CIA. LTDA),BARRIO CORDOVA CALLE 16 S/N Y AV. 3 EDIFICIO MANARECO,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
6734,BP-KENY,Calle M3 y Av. 24 Edificio FORTALEZA Piso5 C Barrio Murciélago,Manta,130312,Manabí,Ecuador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
99515,CAMAGOLFO CAMARONES Y MARISCOS DEL GOLFO S.A.S.,"Lotización Los Ranchos, Ubicado en el km. 12,5 Vía a Daule, Calles Samanes y Guabos, MZ. 81, solar No. 7, y solar 5 (fusionados solares 5 y 6) de la parroquia Pascuales Urbano (Antes Tarqui)",Guayas,,Guayas,Ecuador,third-country,FFP,PP,,,PP - Processing Plant,16/12/2024,
7863,CAMAR-EXPO S.A.,KM 4 1/2 VIA PEDERNALES CHAMANGA S/N SITIO PUERTO TIZAL,Pedernales,,Manabí,Ecuador,third-country,FFP,PP,,,PP - Processing Plant,,
5916,CARPEFRESMANTA S.A.,Avenida 33 s/n entre Calles 8 y 9,Manta,,Manabí,Ecuador,third-country,FFP,PP,,,PP - Processing Plant,11/04/2023,
677,CEPROMAR S.A.,Lot. Los Ranchos Mz 84 Sl 15 Vía Daule Km 12,Guayaquil,,Guayas,Ecuador,third-country,FFP,PP,,,PP - Processing Plant,,
