approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
2122,3 T's Limited,24 WATER ST,Woody Point,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
1D46,3231974 Nova Scotia Limited (Do Lobster),1319 Main Road,Eastern Passage,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,05/09/2024,
6285,3330577 Nova Scotia Limited,60 Loftypine Road B0J 3H0,Tangier,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,28/04/2022,
1D83,4608396 Nova Scotia Limited,112 Port Mersey Dr.,Brooklyn,,Nova Scotia; 5116816	22/04/2025,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
5797,54354 NL inc. - Old Fort,1 Main Road,Old Fort Bay,,Quebec,Canada,third-country,FFP,PP,,,PP - Processing Plant,28/04/2022,
0155,54417 Newfoundland and Labrador Inc.,,Harbour Breton,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
6189,593705 B.C. Ltd.,3051 Maple Glen Drive,2H3 Courtenay,V9N,British Columbia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
2573,607916 NB Ltée,1605 Route 335,Saint-Simon,,Quebec,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
4009,613303 N.B. Ltd. (Pêcheries Bas-Caraquet Fisheries Inc.),2270 rue Industrielle E1W 5Y9,Bas-Caraquet,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,25/04/2022,
1524343F,642650 NB Inc.,2685 Route 127,Bayside,,New Brunswick,Canada,third-country,FFP,CS,,,CS - Cold Stores,,
784,6625844 Manitoba Ltd.,86 Bergen Cut-Off Road,Rosser,,Manitoba,Canada,third-country,FFP,PP,,,PP - Processing Plant,01/06/2023,
5099,9103-8158 Quebec Inc.,660 Rue Bernard,Granby,,Quebec,Canada,third-country,FFP,PP,,,PP - Processing Plant,08/09/2023,
6047,94872 Newfoundland & Labrador Inc.,Fish Plant Road,South Dildo,,Newfoundland and Labrador; 8535051	13/09/2024,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
1502402,9902848 Canada Inc.,3275 Highway 1,Belliveaus Cove,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,13/04/2022,
1895,A & A Marine And Drydock,10417 Front Line,Blenheim,,Ontario,Canada,third-country,FFP,PP,,,PP - Processing Plant,13/04/2022,
3522,A & L Seafoods Limited,20 Minto St,Louisbourg,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
6223,A Van Tran,1700 8th Ave East,1G7 Prince Rupert,V8J,British Columbia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
LL31001,A.J.Y. Fisheries Limited,5597 Shore Rd. B0T 1W0,North West Harbour,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,02/05/2022,
6197,A.K. Jacob Fishing Ltd.,303-1111 Blanshard St,0G7 Victoria,V9Z,British Columbia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
1536968,AC Live Lobster Inc.,798 HWY 330,North East Point,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,13/04/2022,
1480126,AGE Lobster Inc.,1337 Centreville South Side Road,Clark's Harbour,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,13/04/2022,
0220,Abriel Fisheries Company,,Tangier,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,04/05/2022,
1271,Acadian Fish Processors Limited,171 Dennis Point Road,Lower West Pubnico,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,27/06/2022,
0424,"Acadian Fishermen's Co-operative Association, Limited",,Abrams Village,,Prince Edward Island,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
4417,Acadian Sturgeon And Caviar Inc.,30 Carters Wharf Rd.,Carters Point,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
6017,Acadian Supreme Inc.,8323 Rte 11,Wellington,,Prince Edward Island,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
0081,Acadienne Gale II (Davis Strait Trawler Management Limited),,1G0 Bay Roberts,A0A,Newfoundland and Labrador,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
2007,Adrice Cormier Ltd,514 Chemin Bas-Cap-Pelé,Bas-Cap-Pelé,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
1463,Advocate Seafoods Limited,1382 Hwy 209,Advocate Harbour,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,12/04/2022,
0770,Aero Trading Co. Ltd,8592 Fraser Street,Vancouver,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
0769,Aero Trading Co. Ltd.,1080 Skeena Drive V0V 1G0,Port Edward,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,01/05/2022,
4449,Alder Seafood Ltd.,126 Mealey Road E5H 0B1,Pennefield,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/07/2022,
6271,Alecster Fisheries Limited,204 Dennis Point Road,Lower West Pubnico,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,28/04/2022,
6235,Alice Elida Fishing Ltd.,1940 Robb Ave,2K0 Comox,V0R,British Columbia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
0604,All Temp Foods Ltd.,15 INDUSTRIAL ROAD,Leamington,,Ontario,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
0047,Allen's Fisheries Limited,420 Main Street A0L 1A0,Benoit's Cove,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,19/05/2022,
0151,Allen's Fisheries Limited Plant 2,,Benoit's Cove,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,04/05/2022,
4241,Annand Clams Inc.,775 Conway Rd. C0B 2C0,Ellerslie,,Prince Edward Island,Canada,third-country,FFP,PP,,,PP - Processing Plant,19/05/2022,
6230,Annix Holdings Ltd.,PO Box 235,Lund,,British Columbia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
6233,Annix Holdings Ltd.,PO Box 235,Lund,,British Columbia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
6204,Apple River Fishing Ltd.,1-4488 Wellington Road,1X6 Nanaimo,V0R,British Columbia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
6205,Apple River Fishing Ltd.,1-4488 Wellington Road,1X6 Nanaimo,V0R,British Columbia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
0133,Aqua Crab Producers Inc.,Loop Road,Aquaforte,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,04/05/2022,
2206,Aquashell Holdings Company,13915 Route 6,Wallace,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,19/04/2022,
SFL-008,Ar-Del's Fabulous Adventures,4622 Lowrie Ave,Thornhill,,Manitoba,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
6018,"Arctic Fishery Alliance L.P. ""Kiviuq I""",St. John’s Harbour South Side,2N1 St John's,A1C,Newfoundland and Labrador; 9244738	06/11/2024,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
0072,"Arctic Fishery Alliance L.P. ""Suvak""","Pier 2, St. John's Harbour",Saint John's,,Newfoundland and Labrador; 8710027	05/03/2024,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
6330,Arctic Fishery Alliance L.P. (Tasermiut),Pier 22,2N1 St John's,A1C,Newfoundland and Labrador,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
3842,Arey & Sons Seafoods Limited,57 Prospect Point Road,Shag Harbour,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
CS1056489,Argentia Freezers And Terminals Ltd.,Waterfront Drive,Argentia Beach,,Alberta,Canada,third-country,FFP,CS,,,CS - Cold Stores,,
3616,Arisaig Fisheries (2012) Company,133 Arisaig Point Road,Antigonish,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
0776,Artic Pearl Ice & Cold Storage Ltd,,Richmond,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
5214,Atkins et Frères Enr.,"1, Chanoine-Richard",Mont-Louis,,Quebec,Canada,third-country,FFP,PP,,,PP - Processing Plant,02/05/2022,
4213,Atlantic Aqua Farms Ltd.,10 Borden Ave C0B 1X0,Borden-Carleton,,Prince Edward Island,Canada,third-country,FFP,PP,,,PP - Processing Plant,25/04/2022,
3586,Atlantic Canada Eels Inc.,Lot #7 Geothermal Industrial Park,Springhill,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
3840,Atlantic Chican Seafood,55 Orion Wharf Road,Clark's Harbour,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
4131,Atlantic Golden Ocean Products Inc.,2056 Route 950 E4N 2J6,Petit-Cap,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,25/04/2022,
6360,Atlantic Oriental Wholesale (AOW) Incorporated,127 Seal Point Road,Upper Port La Tour,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,10/05/2022,
6033,Atlantic Sea Cucumber Ltd.,212 Paul’s Point Road B3Z 3K7,Hacketts Cove,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,28/04/2022,
1085,Avalon Ocean Products Incorporated,MAIN ROAD,Fair Haven,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,12/04/2022,
6224,Azulemar Fishing Ltd.,2162 Sun King Road,1M0 Coombs,V0R,British Columbia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
0781,"Azuma Foods (Canada) Co., Ltd.",11451 TWIGG PLACE,Richmond,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
6217,B & D Fishing Ltd.,550 Cove Place,2E6 Campbell River,V9W,British Columbia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
CS1403252,B & L Coldstorage Ltd.,3-13 Premier Drive,Lewisporte,,Newfoundland and Labrador,Canada,third-country,FFP,CS,,,CS - Cold Stores,,
CS1403248,B & L Coldstorage Ltd.,1 Main Road,Boyd's Cove,,Newfoundland and Labrador,Canada,third-country,FFP,CS,,,CS - Cold Stores,,
0134,B.A. RICHARD LTD,374 Chemin Cote Ste Anne,Sainte-Anne-de-Kent,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
LL16400,B.M.C. Seafoods Limited,B0W 2J0,Meteghan,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,02/05/2022,
0429,Baie Ste-Anne Seafoods (2014) Inc.,143 Ch. Escuminac Point,Escuminac,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,15/06/2022,
1D89,Bait Masters Inc.,221 Wharf Road,Nine Mile Creek,,Prince Edward Island,Canada,third-country,FFP,PP,,,PP - Processing Plant,25/06/2025,
0346,Bakers Point Fisheries Limited,,2L0 East Jeddore,B0J,"Halifax County,Nova Scotia",Canada,third-country,FFP,PP,,,PP - Processing Plant,,
0105,Barry Group Inc.,Main Road,Dover,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,06/07/2022,
CS1404511,Barry Group Inc.,340 Griffin Drive,Corner Brook,,Newfoundland and Labrador; F Suffix ”F” to the approval number is used for statistical reasons and does not need to appear on the accompanying documents and not on the label of the product,Canada,third-country,FFP,CS,,,CS - Cold Stores,04/05/2022,
0142,Barry Group Inc.,,Clarenville,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,04/05/2022,
1070,Barry Group Inc.,23A Main Street,Cox's Cove,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/01/2024,
1068,Barry Group Inc.,433 GRIFFIN DRIVE,Corner Brook,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,12/04/2022,
0166,Barry Group Inc.,,Witless Bay,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,07/04/2022,
2570,Barry Group Inc.,764 RUE PRINCIPALE,Neguac,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
1C70,Basin View Seafood Inc. (Stanley's Seafood),358 Harbourview Drive,North Rustico,,Prince Edward Island,Canada,third-country,FFP,PP,,,PP - Processing Plant,21/10/2022,
3519,Bay Enterprises Limited,2642 Malagash Road,Upper Malagash,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,08/09/2025,
0104,Bay Roberts Seafoods Ltd,,Bay Roberts,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,04/05/2022,
1472346,Bay Shore Lobster Ltd.,99 Back Bay Loop,Back Bay,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,13/04/2022,
0910,Baynes Sound Oyster Co. Ltd.,5848 Island Highway South,Union Bay,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,21/01/2026,
4236,Beach Point Processing Company,26 MacKenzie Lane,Beach Point,,Prince Edward Island,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
4237,Beach Point Processing Company,75 Wharf Lane,Beach Point,,Prince Edward Island,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
LL32136,Bear Point Lobster Company,693 Bear Point Road,Shelburne County,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
0103,Belle Isle Banker (Labrador Fishermen's Union Shrimp Company Limited),,L'Anse au Loup,,Newfoundland and Labrador,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
2302,Belle River Enterprises Ltd,12 WATERVIEW LANE,Belle River,,Prince Edward Island,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
6171,Benson Lobster Co Ltd,250 Shore Road,Grand Manan,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
0199,Beothic Fish Processors Limited,1 Beothic Road,Badger's Quay-Valleyfield-Pool's Island,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
0956,Best Honour International Seafood Ltd.,#126-11786 River Road,Richmond,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
6028,Big Lobster Seafood Inc.,9 Calvin St.,Grand Manan,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
6215,Binh Nhi Do,204 Silversides Drive,1G7 Prince Rupert,V8J,British Columbia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
1745,Bioriginal Food & Science Corporation,102 Melville Street,Saskatoon,,Saskatchewan,Canada,third-country,FFP,PP,,,PP - Processing Plant,13/04/2022,
3158,Birch Street Seafoods Limited,35 BIRCH STREET,Digby,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
6027,Blue Atlantic Fisheries Inc.,106 Wharf Road,Cape Wolfe,,Prince Edward Island,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
6365,Blue Claw Fisheries Ltd.,2474 Main Street,Clark's Harbour,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,16/08/2024,
6079,Blue Coast Seafood Ltd.,110-13911 Maycrest Way V6V 2J4,Richmond,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,02/05/2022,
0590,Bluewater Seafoods,"1640, Brandon crescent",Lachine,,Quebec,Canada,third-country,FFP,PP,,,PP - Processing Plant,08/04/2022,
1934,Blundell Seafoods Ltd.,11351 RIVER ROAD,Richmond,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,13/04/2022,
2510,Bolero Shellfish Processing Inc.,1324 Route 335,Saint-Simon,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,01/12/2025,
4105,Bonté Foods Limited,615 Champlain Street E1A 7Z7,Dieppe,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,25/04/2022,
1653,Bos Smoked Fish Inc.,1175 PATTULLO AVENUE,Woodstock,,Ontario,Canada,third-country,FFP,PP,,,PP - Processing Plant,13/04/2022,
3739,Boston Lobster Canada Inc.,2052 Hwy 330,Newellton,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
1207,Botsford Fisheries Ltd,2112 ROUTE 950,Cap-Pelé,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,12/04/2022,
2453,Botsford Fisheries Ltd.,2181 Route 950,Petit-Cap,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
3531,Breakwater Fisheries Limited,,Auld's Cove,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
0904,Browns Bay Packing Co. Ltd,15007 BROWN'S BAY ROAD,Campbell River,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
2444,Brun Fisheries Ltd.,,Petit-Cap,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
2001,"Burleigh Bros., Seafoods Ltd.",224 Bideford Road,East Bideford,,Prince Edward Island,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/08/2025,
0922,C.B. Island Fisheries Ltd.,Highway 16,Masset,,British Columbia,Canada,third-country,FFP,CS PP,,,CS - Cold Stores | PP - Processing Plant,,
0936,C.B. Island Fisheries Ltd.,205 Donaughy Avenue,North Vancouver,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
6380,C.B. Island Fisheries Ltd.,12-4751 Shell Road V6X 3H4,Richmond,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,02/05/2022,
1500620,C.R. Lobsters Inc.,259 Ingalls Head Rd.,Grand Manan,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,13/04/2022,
3618,CANESP Global Distributions S.L. INC,"209 Aerotech Drive, Unit 9",Enfield,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
SFL-0016,CBA Adventures,1707 Highway 16 West,Terrace,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,02/05/2022,
1293632,CN Global Distributor Inc.,"Unit 8&9, 2010 Ellesmere Rd, M1H 3B1",Toronto,,Ontario,Canada,third-country,FFP,PP,,,PP - Processing Plant,22/06/2023,
1463681,Cameron Seafoods Company,1157 West Halls Harbour Rd.,Halls Harbour,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,22/04/2024,
0795,Campbell River Fishing Co.,1330 HOMEWOOD ROAD,Campbell River,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
0785,Campbell River Seafoods and Lockers Ltd.,1900 NORTH ISLAND HIGHWAY,Campbell River,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
6036,Canada Optimal Nature Inc,332 Nantucket Boulevard,Toronto,,Ontario,Canada,third-country,FFP,PP,,,PP - Processing Plant,28/04/2022,
6119,Canadian Fish Guys,390 Reggie Leach Drive R0C 2R0,Riverton,,Manitoba,Canada,third-country,FFP,PP,,,PP - Processing Plant,02/05/2022,
0702,"Canadian Fishing Company, A Division Of Jim Pattison Enterprises Ltd.",13140 Rice Mill Road,Richmond,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
0706,"Canadian Fishing Company, A Division of Jim Pattison Enterprises Ltd.",301 Waterfront Road E,Richmond,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
0792,"Canadian Fishing Company,A Division of Jim Pattison Enterprises Ltd.",181 George Hills Way V8J 1A3,Prince Rupert,,British Columbia,Canada,third-country,FFP,CS PP,,,CS - Cold Stores | PP - Processing Plant,02/05/2022,
0767,"Canadian Fishing Company,A Division of Jim Pattison Enterprises Ltd. (Plant 2)",Seal Cove,Prince Rupert,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
SFL-0013,Canadian Oversea Estates Inc.,Home Bay,Rivers Inlet,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
6334,Canadian Seafood Processing Inc.,100-3140 Harbour Road,Port Alberni,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,15/06/2022,
3604,Canso Seafoods Limited,88 Water Street,Canso,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
0414,Cape Bald Packers,769 Chemin de la Pointe,Richibucto-Village,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
0373,Cape Bald Packers Ltd.,2618 Ch. Acadie Rd.,Cap-Pelé,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,08/04/2022,
0838,Cape Bald Packers Ltd. Lobster Division,52 RUE NILES,Bas-Cap-Pelé,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
6098,Cape D'Or Sustainable Seafoods Inc.,365 Driftwood Lane,Advocate Harbour,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,02/05/2022,
3533,Cape John Crabs And Seafoods Limited,1351 CAPE JOHN RD,River John,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
1345,Capital Seafood International Incorporated,100 Government Wharf Road,Eastern Passage,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,12/04/2022,
6130,Captain Atlantic International Trade Co. Limited,697 Bear Point Road,Shag Harbour,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
4226,Captain Cooke’s Seafood Inc.,23675 TCH,Borden-Carleton,,Prince Edward Island,Canada,third-country,FFP,PP,,,PP - Processing Plant,25/04/2022,
4101,Captain Dan's Inc.,,Richibucto-Village,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
6071,Captain Dan’s Inc.,5 Mills Street E4S 3S3,Bouctouche,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,02/05/2022,
6058,Captain Little Seafood Ltd.,Module 2-Comp 9 413 Central Port Mouton Rd,Queens County,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
LL34021,Captain's Choice Lobster Limited,101 d'Entremont Road,Lower West Pubnico,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,02/05/2022,
0040,Carino Processing Ltd.,,Dildo South,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
CS1405163,Carrefour Industriel,78 rue Brillant,Matane,,Quebec,Canada,third-country,FFP,CS,,,CS - Cold Stores,04/05/2022,
2111,Carroll's Store and Fisheries Limited,53 OCEAN VIEW ROAD,Cook's Harbour,,Newfoundland and Labrador,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
0606,Cavendish Farms Corporation,303 MILO ROAD,Wheatley,,Ontario,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
2002,Ceilidh Fishermen Co-op Limited,158 Main St.,Port Hood,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
1968,Centennial Foodservice,United 138 12759 Vulcan Way,Richmond,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,13/04/2022,
0943,Cermaq Canada Processing Ltd.,61 - 4th Street,Tofino - Surfing,,British Columbia,Canada,third-country,FFP,PP,,,PP - Processing Plant,11/04/2022,
3599,Champlain Seafood Cape Breton Inc. / Pecheries Cheticamp Fisheries Intl.,38 Ch La Digue Rd,Chéticamp,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
0127,Change Islands Fishermen’s Improvement Committee Inc.,20-24 Main Street,Change Islands,,Newfoundland and Labrador; F Suffix ”F” to the approval number is used for statistical reasons and does not need to appear on the accompanying documents and not on the label of the product,Canada,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
2013,Chase's Lobster Pound Limited,7935 Highway 6,Port Howe,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,08/09/2025,
LL32005,Chase’s Shellfish Limited,50 Brickyard Road,Pugwash,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,22/04/2024,
6074,Chedabucto Sustainable Fisheries Inc.,"Tickle Road, RR1 Canso B0H 1N0",Guysborough,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,02/05/2022,
6191,Chow Down Shrimp Inc.,7124 Thunder Bay St,Powell River,,British Columbia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
0283,Clark's Harbour Seafood Limited,58 Water Street,Clark's Harbour,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,07/04/2022,
LL32115,Clark's Harbour Seafood Limited,58 Water Street,Clark's Harbour,,Nova Scotia,Canada,third-country,FFP,PP,,,PP - Processing Plant,01/12/2025,
1337,Clearwater Fine Foods Inc.,,Little Dover,,New Brunswick,Canada,third-country,FFP,PP,,,PP - Processing Plant,,
3221,"Clearwater Ocean Prawns Venture ""Ocean Prawns""",Water Street,3P0 Harbour Grace,A0A,Newfoundland and Labrador,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
3768,Clearwater Seafoods Limited Partership (M/V Atlantic Preserver),Shelburne Government Wharf,1W0 Shelburne,B0T,Nova Scotia,Canada,third-country,FFP,FV,,,FV - Factory Vessel,,
